geometry,GEOID,ZCTA5,NAME,POP100,HU100,AREALAND,AREAWATER,CENTLAT,CENTLON,ZCTA5CE,STATEFP,B01003_001E,B19013_001E,B25003_002E
"POLYGON ((-78.64831000043546 35.76982900020282, -78.64831899975796 35.76980000001223, -78.64793799999146 35.7695839997177, -78.6478710000443 35.7691420001345, -78.64784799957978 35.76904300004288, -78.64782400018863 35.76893300036341, -78.64781099976986 35.76865800013476, -78.64777700033298 35.76848299989177, -78.647729999579 35.76832899979671, -78.64762800037006 35.7681260002429, -78.6475680000956 35.76802700034441, -78.64742599980538 35.767895000045, -78.64737300010192 35.767834000335135, -78.64732600024628 35.76774599970342, -78.64730600015479 35.76763100024684, -78.64728500023838 35.767551999706185, -78.64727900039061 35.767527000284566, -78.64721800029123 35.76744400022405, -78.64714999962088 35.76741099974568, -78.64707000015324 35.767377999982436, -78.6468280003039 35.76729299968995, -78.64677899990009 35.76727499972785, -78.64671299977786 35.76725200029675, -78.64667799961776 35.767235000364366, -78.64664199963276 35.76720900007491, -78.64660099962487 35.76718299977688, -78.64655799996716 35.767108999723234, -78.64641599967692 35.7668889999649, -78.64638300006497 35.7668620002475, -78.6463079997219 35.766812000233756, -78.64622800025428 35.76678499976131, -78.64615399973611 35.76677399999812, -78.6460330002606 35.766796000251844, -78.64594700004687 35.76681000014506, -78.64591100006186 35.766816999726295, -78.64584999996251 35.766816999726295, -78.64580999977953 35.76680599996757, -78.64574299983238 35.76675699996358, -78.64572199991598 35.76670199965543, -78.64568799958079 35.76663600025588, -78.64562800020465 35.766554000042106, -78.64556000043258 35.76648799979089, -78.64550000015814 35.76645499964471, -78.64535100019522 35.76640500010398, -78.64518299996573 35.766378000222296, -78.64483300016136 35.766355999853005, -78.64469099987114 35.76633899972908, -78.64463700034277 35.76633899972908, -78.64452900038775 35.766378000222296, -78.6444620004406 35.76641099967151, -78.64442899993031 35.766431999976504, -78.64435399958725 35.766459999888596, -78.64424700035543 35.766482000229175, -78.64414500024819 35.766482000229175, -78.64400299995798 35.76646500013222, -78.64387599973635 35.76642699973086, -78.6437870000479 35.76637199992338, -78.6436670003973 35.766306000250054, -78.64346400000771 35.76613500014581, -78.64323499967887 35.76598700020635, -78.64304700025619 35.7658280000976, -78.6429989996773 35.76579200023513, -78.64326800018912 35.76548799977496, -78.64339500041073 35.765312999846316, -78.643413999779 35.765287999720975, -78.64351599988625 35.76506900009461, -78.64359399970405 35.76481300021964, -78.64380700013939 35.76350299976421, -78.64390699969849 35.76288900003456, -78.64391599991933 35.76281799991447, -78.6439419998586 35.76260700009738, -78.64395199990435 35.76253699982367, -78.64398600023954 35.76230099965496, -78.6439900004375 35.762276000040856, -78.6440049996078 35.761982999691774, -78.64398299986648 35.7617119999234, -78.6439490004296 35.76159300005078, -78.6438849999572 35.76136500017133, -78.64373400034445 35.76116299972582, -78.64328300025775 35.76055699968562, -78.6431329995716 35.760356000229876, -78.6427519998051 35.76000999979591, -78.64261999956062 35.759890000161974, -78.64230099971839 35.75961000006924, -78.64210499989981 35.759444000106164, -78.64177600001183 35.75902800036333, -78.64168800014829 35.75890599968986, -78.64162299985095 35.75881599982594, -78.64155400025399 35.75871300014837, -78.6414560003447 35.758545000204165, -78.64142000035969 35.75846999998441, -78.64126800002371 35.75812599967423, -78.64118000016018 35.75783699997838, -78.64110399999218 35.75749400000885, -78.64102199997642 35.75728900017759, -78.64093900013575 35.757196000176, -78.64072900007346 35.75713900021537, -78.64046899978247 35.75711399970813, -78.64042399957663 35.75724500023741, -78.64031700034481 35.75755099971517, -78.64016900020681 35.75797800014275, -78.6400069998251 35.75847600015039, -78.63998900028176 35.75853199973376, -78.63991499976359 35.75878800013912, -78.63989700022026 35.758846999936345, -78.63984500034171 35.75902800036333, -78.63982799972496 35.759088000124045, -78.6397110004474 35.75961000006924, -78.63969700020371 35.759676000195505, -78.6396269998835 35.76002599968483, -78.63953999984489 35.76056999982514, -78.63947600027076 35.76113000028637, -78.63944600013355 35.76146599983727, -78.63939500007993 35.762066999723096, -78.63939500007993 35.76230999983487, -78.63939500007993 35.763040000181924, -78.63939500007993 35.76310099992364, -78.63937900018638 35.76328300023734, -78.63932399993482 35.7639030003272, -78.63916099972819 35.76576600020282, -78.63915599970531 35.76582900015427, -78.63910800002475 35.76638799999058, -78.6389359995973 35.76609999974663, -78.6387749999388 35.76580999980397, -78.63780699964316 35.76406199991026, -78.63778699955166 35.76402599997748, -78.6375149995651 35.76346400004819, -78.6374860001511 35.76340700020451, -78.63740099976228 35.763237999878115, -78.6373730001732 35.76318199996245, -78.63737099962505 35.76323500033922, -78.63736599960218 35.76339599997423, -78.63736499977728 35.763450000294945, -78.63728100011168 35.76344700003511, -78.63702900021663 35.7634379999839, -78.63694499965273 35.763435999810355, -78.63669600013068 35.76343200019213, -78.63594999959288 35.76342200005225, -78.63570199989576 35.763418999791355, -78.63538200022863 35.76341299999816, -78.63442200032888 35.76339700006149, -78.63410299958834 35.763392000353946, -78.63389500007419 35.76338900009191, -78.63327300028327 35.76338100012159, -78.6330659996957 35.763378999946625, -78.6327540004245 35.763372000062866, -78.63182100028894 35.763352999854554, -78.63150999994431 35.76334700005639, -78.63150599974637 35.763473000096454, -78.63149800024875 35.76385199982969, -78.63149599970062 35.763978999878745, -78.63148800020302 35.76407899979192, -78.63146700028662 35.76438299980562, -78.63145999971562 35.76448400001339, -78.63147200030949 35.76472299974897, -78.63151099976922 35.76543999974957, -78.63152500001293 35.76568000031588, -78.63108599962179 35.76568499987957, -78.6308759995595 35.765688000055, -78.6302210001566 35.76569499973497, -78.6297700000699 35.76568599993804, -78.62835300023569 35.765671999846994, -78.62835099968754 35.765686999996554, -78.62803199984532 35.765657999753486, -78.62707299977049 35.76561700024643, -78.62675300010335 35.765604000202735, -78.62658200039913 35.76559899990499, -78.62631600026036 35.76559100015693, -78.62634899987232 35.76621399990714, -78.62631600026036 35.76621199980346, -78.62598700037238 35.76619000011712, -78.62597499977849 35.766320000229506, -78.6261229999165 35.766348000181026, -78.62610200000012 35.76674999964817, -78.62602400018231 35.76675299978343, -78.62602199963416 35.766836999880105, -78.62601800033451 35.76701000001663, -78.62576100041656 35.76701000001663, -78.62576999973909 35.766988999864246, -78.62577200028723 35.766836999880105, -78.62577599958686 35.76662000023861, -78.62530299975884 35.76656699993054, -78.62531799982746 35.76591099965767, -78.62469600003654 35.76585800033499, -78.624680000143 35.7655129998375, -78.62430600004919 35.76549899971594, -78.62429799965327 35.765853000053205, -78.62414000036785 35.76584100010467, -78.62415999956102 35.76600200029651, -78.62377799996959 35.765962000292845, -78.62376899974878 35.76583000021098, -78.62326599978351 35.76582099970042, -78.62325499991287 35.76677199990853, -78.62380399990887 35.76679800034084, -78.6237930000382 35.767773999881854, -78.62355200001379 35.76776699965594, -78.62353399957212 35.76816999999629, -78.62334600014945 35.76816499985991, -78.6231290004145 35.76816099975057, -78.62293699989554 35.77017900021137, -78.62264900001546 35.772397999906175, -78.62228300031757 35.7724160001665, -78.62227699957147 35.77254400036183, -78.62212299958568 35.77253499988225, -78.62166099962832 35.77251099981307, -78.62150699964253 35.7725030000313, -78.62149999996983 35.77256599974835, -78.62147999987836 35.772756000027165, -78.62147400003056 35.7728200002414, -78.62145499976398 35.77332099978534, -78.62143300002268 35.773941000344145, -78.62143700022064 35.77416999984056, -78.62146099961177 35.77427900034312, -78.62151000001558 35.77442800010637, -78.62154299962754 35.77449600022347, -78.62160700009996 35.774599999818456, -78.62172199972768 35.77475500010476, -78.62204300011804 35.77513599989117, -78.6220959998215 35.77522099981823, -78.6222580002032 35.77547799965388, -78.62231199973156 35.77556399987845, -78.62233000017322 35.775612000353156, -78.62236699998316 35.77570699982561, -78.62237799985381 35.77575899994143, -78.62239000044768 35.775810000092044, -78.62239799994529 35.77587000031313, -78.62239799994529 35.77591799987429, -78.62240200014325 35.77624399965002, -78.62240399979306 35.77635300022476, -78.62240299996816 35.77662099990597, -78.62240100031835 35.77742799982144, -78.62240100031835 35.777697000159456, -78.62264999984036 35.77770600005477, -78.62339999967782 35.77773600018441, -78.62364999992307 35.77774599998214, -78.62363700040261 35.77795599981726, -78.6236020002425 35.778588000159935, -78.62359100037185 35.77879899985101, -78.623582000151 35.77902099996804, -78.62355700003667 35.77968800012606, -78.62354899964073 35.77991099982666, -78.62329400027092 35.77989700005344, -78.6225319998396 35.77985800035974, -78.62227800029468 35.77984600033802, -78.6222709997237 35.77998199999221, -78.62225200035543 35.780389999745225, -78.62224599960932 35.78052699979828, -78.6222430001346 35.78066799982441, -78.62223599956359 35.78108999999505, -78.62223399991376 35.78123200034315, -78.62222700024107 35.78137899974347, -78.6222089997994 35.78181900010169, -78.62220299995163 35.7819669997279, -78.6222020001267 35.78208599972479, -78.6222010003018 35.78244599964734, -78.6222010003018 35.78256600023092, -78.62219200008096 35.78270599971115, -78.62216500031678 35.783126000316145, -78.62215699992086 35.78326700010501, -78.6223999995951 35.78328900016839, -78.6225319998396 35.7833020002361, -78.62274699992476 35.78331500030168, -78.6231310000643 35.78332699979976, -78.6233760002867 35.78333499994999, -78.62336600024095 35.783569999812926, -78.62333799975355 35.78427500033451, -78.62332900043101 35.78451100015515, -78.62357799995306 35.78452599966619, -78.6243279997905 35.784547000288526, -78.62457899986066 35.78455399976604, -78.62476399980858 35.78455699995835, -78.62531899965238 35.78456800017663, -78.62550399960031 35.78457200018939, -78.6256650001571 35.784573999831295, -78.62614999968068 35.78458299967691, -78.62631200006238 35.78458599986807, -78.62647799974373 35.78458900005918, -78.62697700040935 35.784597999903035, -78.6271439999156 35.784601000093645, -78.62730100027444 35.784601000093645, -78.62777499992735 35.78460299973488, -78.62793300011111 35.78460400028418, -78.62820900029563 35.784609000115644, -78.62876300031449 35.78462000032678, -78.62904000032394 35.784625000157234, -78.62931700033336 35.78462999998737, -78.62937699970952 35.78463300017682, -78.62955900018271 35.78464299983576, -78.62962000028209 35.78464699984475, -78.62977099989482 35.78464699984475, -78.63022600017948 35.78464799966476, -78.63037799961712 35.78464900021351, -78.63070800022832 35.78465499986212, -78.63169900009021 35.78467499990197, -78.63202999962799 35.78468200009696, -78.632213999751 35.78468299991653, -78.63276799976988 35.784686000103974, -78.63295299971782 35.78468799974302, -78.63327800030612 35.78468799974302, -78.63329900022252 35.784994000039994, -78.63340299997961 35.785163999857886, -78.63406099975555 35.785729000348326, -78.6340499998849 35.785998000290135, -78.63418100030447 35.78599999989616, -78.63422099958912 35.78599999989616, -78.63451000019242 35.7860030000339, -78.63483499988243 35.786004999639864, -78.6352750000985 35.78600799977736, -78.63580999985078 35.78601199971765, -78.63613600026403 35.78601499985494, -78.63647199982469 35.786022999734634, -78.63748100012823 35.78604899970233, -78.63781800041211 35.78605800010961, -78.63783199975751 35.78576800007666, -78.63787699996334 35.78489999982169, -78.63789299985689 35.78461099975667, -78.63790100025281 35.784454000092815, -78.63792600036716 35.78398600018332, -78.63793499968968 35.78383099967441, -78.638140999554 35.78383799994365, -78.63875999987019 35.78385900001907, -78.63896699955943 35.78386700011575, -78.63915499988039 35.78387299982333, -78.63972099959483 35.78389300005998, -78.63990999974072 35.78390000032378, -78.63991899996155 35.7836359997332, -78.63994800027388 35.782847000245, -78.63995800031962 35.78258399964693, -78.6399700000152 35.782314999811554, -78.64000900037324 35.7815120001119, -78.64002199989372 35.78124400015567, -78.64003199993945 35.78107800015928, -78.64006600027464 35.78058100014795, -78.64007700014531 35.78041600009798, -78.64040299966022 35.780427000160515, -78.64138299965144 35.78046100021183, -78.6417099998896 35.78047300014067, -78.64171499991247 35.78031299996825, -78.64173099980599 35.77983500019504, -78.64173699965379 35.77967600007868, -78.64206700026496 35.77968700024366, -78.64305700030194 35.77972199976464, -78.64338700001483 35.779733999805075, -78.6433789996189 35.779891999925546, -78.64335699987758 35.7803669997345, -78.6433500002049 35.78052599992638, -78.64367800026795 35.78054399980435, -78.64466300028205 35.78059999988435, -78.64499200017002 35.780619000345034, -78.64499899984271 35.780455000246675, -78.6450189999342 35.77996399998705, -78.64502700033012 35.77980099987606, -78.64504200039873 35.779534999750744, -78.64508900025439 35.77873699986518, -78.64510500014792 35.77847199972161, -78.6451169998435 35.77820299981926, -78.64515399965342 35.777398000304395, -78.6451670000722 35.77713000032696, -78.64535200002014 35.77713200015612, -78.64590699986391 35.77713799964319, -78.64609199981183 35.77714100011539, -78.64622599970613 35.77712699985434, -78.64624699962253 35.77712500002511, -78.64663199958699 35.77713599981423, -78.64676800002945 35.77714100011539, -78.64670299973211 35.77698300035814, -78.64667699979285 35.77692300024818, -78.64658399990643 35.77671000011157, -78.64647500012649 35.77649700013312, -78.64635899977554 35.776292999639324, -78.64623400010206 35.776092999790414, -78.64618899989622 35.77603700017983, -78.64611699992619 35.77594899987916, -78.64605099980395 35.77587499996507, -78.64600399994829 35.7758219999941, -78.64577299996961 35.77556800034426, -78.6455889998466 35.77538800031923, -78.64539300002801 35.775195999892006, -78.64527599985216 35.77503600003213, -78.64516600024729 35.774856000260414, -78.64502800015504 35.77459899987207, -78.64499899984271 35.77456500022925, -78.64490699978121 35.77445400022233, -78.6440110003539 35.773074999888706, -78.64540100042393 35.77313899984617, -78.64538600035532 35.77340300031061, -78.64534299979931 35.77419600004088, -78.64532899955559 35.77446099985964, -78.64551400040183 35.77446499965212, -78.64607199972035 35.774477999705084, -78.64625800039151 35.77448300017338, -78.64654200007364 35.774495000275714, -78.64739400001832 35.7745339996848, -78.64767900042371 35.774546999726475, -78.64773799997492 35.77435899998166, -78.64791799989999 35.77379800013634, -78.64796599958056 35.77364999987979, -78.64797200032666 35.77361000007833, -78.64797499980138 35.77355700005535, -78.64797300015155 35.773532000334754, -78.64796099955768 35.773298999878946, -78.64795800008294 35.77322199979404, -78.64796200028091 35.7730589997091, -78.64797499980138 35.772573000280666, -78.64797999982424 35.77241100029707, -78.64799300024305 35.77216899967985, -78.64803400025093 35.77144599992742, -78.64804799959632 35.77120500000703, -78.6480600001902 35.77103800019626, -78.64806900041103 35.770929000353206, -78.64809000032743 35.77073100012246, -78.648138000008 35.77054400009977, -78.6481799998408 35.77038300035546, -78.64818599968858 35.77034799963909, -78.64820599978006 35.77024400031407, -78.64821400017598 35.77021000026701, -78.64822599987156 35.77015700016459, -78.64824000011525 35.77010400002684, -78.64826500022961 35.770000999658144, -78.648278999575 35.76994900015019, -78.64828699997094 35.76991899999813, -78.64831000043546 35.76982900020282))",27601,27601,ZCTA5 27601,9965,5035,4709755,0,+35.7736607,-078.6345634,27601,37,9702.0,70433.0,1184.0
